Level 1,Level 1 Description,Level 2,.,Level 3 ,Level 3 Description,Level 4,Level 4 Description,Full level 4 code,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,13,Domestic food scrapers,52151613,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,14,Domestic cooling racks,52151614,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,15,Domestic pizza cutters,52151615,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,16,Domestic kitchen spatulas,52151616,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,17,Domestic wooden spoons,52151617,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,18,Domestic wooden oven paddle,52151618,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,19,Domestic pastry blender,52151619,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,20,Domestic sifter,52151620,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,21,Domestic cookie stampers,52151621,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,22,Domestic pastry decorating gun,52151622,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,23,Domestic cookie press,52151623,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,24,Domestic knife sharpeners,52151624,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,25,Domestic biscuit cutters,52151625,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,26,Domestic mandolin,52151626,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,27,Domestic garlic press,52151627,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,28,Domestic egg slicer,52151628,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,29,Domestic egg separator,52151629,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,30,Domestic cheese slicer,52151630,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,31,Domestic food mill,52151631,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,32,Domestic kitchen funnels,52151632,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,33,Domestic garnishing tools,52151633,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,34,Domestic apple corer,52151634,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,35,Domestic melon or butter baller,52151635,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,36,Domestic food scoops,52151636,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,37,Domestic pumpkin carver,52151637,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,38,Domestic vegetable brush,52151638,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,39,Domestic egg beater,52151639,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,40,Domestic pasta drying rack,52151640,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,41,Domestic whipped cream maker,52151641,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,42,Domestic dough press,52151642,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,43,Domestic ravioli maker,52151643,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,44,Domestic mist or trigger sprayers,52151644,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,45,Domestic pastry brush,52151645,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,46,Domestic kitchen or diet scales,52151646,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,47,Domestic kitchen timers,52151647,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,48,Domestic kitchen or food thermometers,52151648,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,49,Domestic bread slicing guide,52151649,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,16,Domestic kitchen tools & utensils,50,Domestic drain boards,52151650,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,01,Domestic serving utensils,52151701,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,02,Domestic knives,52151702,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,03,Domestic forks,52151703,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,04,Domestic spoons,52151704,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,05,Spoon rests,52151705,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,06,Chopsticks,52151706,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,17,Domestic flatware & cutlery,07,Domestic cutlery set,52151707,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,01,Domestic dutch ovens,52151801,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,02,Domestic frying pans,52151802,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,03,Domestic saucepans,52151803,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,04,Domestic kettles,52151804,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,05,Domestic woks,52151805,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,06,Domestic steamers,52151806,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,07,Domestic stock pots,52151807,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,08,Domestic pressure cookers,52151808,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,09,Domestic saute pans,52151809,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,10,Domestic chafing dishes,52151810,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,11,Domestic griddles,52151811,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,12,Domestic double boilers,52151812,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,18,Domestic cookware,13,Domestic splatter shield,52151813,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,01,Domestic muffin pans,52151901,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,02,Domestic baking pans,52151902,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,03,Domestic cake or pie pans,52151903,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,04,Domestic roasting pans,52151904,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,05,Domestic baking sheets,52151905,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,06,Domestic broiling pans,52151906,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,07,Domestic baking molds,52151907,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,08,Domestic pizza pans,52151908,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,19,Domestic bakeware,09,Domestic tortilla bakers,52151909,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,01,Domestic pitchers,52152001,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,02,Domestic food storage containers,52152002,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,03,Domestic punch bowls,52152003,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,04,Domestic plates,52152004,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,05,Domestic saucers,52152005,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,06,Domestic trays or platters,52152006,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,07,Domestic serving bowls,52152007,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,08,Domestic tea or coffee pots,52152008,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,09,Domestic soup or salad bowls,52152009,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,10,Domestic vacuum flasks,52152010,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,11,Inners for vacuum flasks,52152011,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,12,Ice trays,52152012,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,13,Spice or salt or pepper shakers,52152013,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,14,Carafe sets,52152014,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,15,Domestic cake plate with dome,52152015,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,20,Domestic dishes & servingware & storage containers,16,Domestic dinner set,52152016,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,21,Domestic drinking utensils,01,Domestic coffee or tea cups,52152101,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,21,Domestic drinking utensils,02,Domestic drinking glasses,52152102,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,21,Domestic drinking utensils,03,Domestic mugs,52152103,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,21,Domestic drinking utensils,04,Domestic stemware,52152104,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,21,Domestic drinking utensils,05,Feeding bottles or accessories,52152105,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,22,Dishwashing & dish storage accessories,01,Shelf liner,52152201,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,22,Dishwashing & dish storage accessories,02,Dish drainer,52152202,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,15,Domestic kitchenware,22,Dishwashing & dish storage accessories,03,Soap dispensing brush,52152203,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,02,Cassette players or recorders,52161502,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,05,Televisions,52161505,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,07,Clock radios,52161507,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,08,Laser disc players,52161508,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,09,Portable stereo systems,52161509,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,10,Home stereo systems,52161510,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,11,Radios,52161511,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,12,Speakers,52161512,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,13,Combination television video cassette recorders,52161513,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,14,Headphones,52161514,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,15,Compact disk players or recorders,52161515,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,16,Digital video disk players or recorders,52161516,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,17,Equalizers,52161517,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,18,Global positioning system receivers,52161518,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,20,Microphones,52161520,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,21,Multimedia receivers,52161521,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,22,Radio frequency scanners,52161522,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,23,Radio frequency transmitters or receivers,52161523,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,24,Radio receivers,52161524,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,25,Remote control,52161525,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,26,Satellite receivers,52161526,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,27,Subwoofers,52161527,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,29,Video cassette players or recorders,52161529,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,31,Radio phonographs,52161531,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,32,Karaoke systems,52161532,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,33,Megaphones,52161533,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,34,Integrated circut IC chip recorder,52161534,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,35,Digital voice recorders,52161535,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,36,Minidisc players or recorders,52161536,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,37,Magnetic storage media erasers,52161537,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,38,Video tape rewinders,52161538,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,39,Combination digital video disc DVD video cassette disc VCD compact disc CD player,52161539,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,40,Video switchers,52161540,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,41,Audio switchers,52161541,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,15,Audio & visual equipment,42,Plasma screens,52161542,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,16,Audio visual equipment accessories,01,Cassette storage,52161601,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,16,Audio visual equipment accessories,02,Audio or video head cleaners,52161602,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,16,Audio visual equipment accessories,03,Compact video cassette adapter,52161603,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,16,Consumer electronics,16,Audio visual equipment accessories,04,Headphone jack adapters,52161604,,
52,Domestic Appliances & Supplies & Consumer Electronic Products,17,Domestic wall treatments,10,Bathroom wall treatments,01,Hanging toiletry organizer or shelf,52171001,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,15,Slacks & trousers & shorts,01,Boys slacks or trousers or shorts,53101501,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,15,Slacks & trousers & shorts,02,Mens slacks or trousers or shorts,53101502,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,15,Slacks & trousers & shorts,03,Girls slacks or trousers or shorts,53101503,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,15,Slacks & trousers & shorts,04,Womens slacks or trousers or shorts,53101504,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,15,Slacks & trousers & shorts,05,Infants slacks or trousers or shorts,53101505,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,16,Shirts & blouses,01,Boys shirts,53101601,,
53,Apparel & Luggage & Personal Care Products,10,Clothing,16,Shirts & blouses,02,Mens shirts,53101602,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,04,Hair combs or brushes,53131604,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,05,Vanity kits,53131605,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,06,Deodorants,53131606,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,07,Hand or body lotions,53131607,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,08,Soaps,53131608,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,09,Sun protection products,53131609,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,10,Eye care supplies,53131610,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,11,Shaving creams,53131611,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,12,Bath gels,53131612,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,13,Skin care products,53131613,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,14,Foot care products,53131614,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,15,Feminine hygiene products,53131615,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,16,Para pharmaceutical creams or lotions,53131616,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,17,Manicure implements,53131617,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,18,Pedicure implements,53131618,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,19,Cosmetics,53131619,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,20,Perfumes or colognes or fragrances,53131620,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,21,Nail clippers,53131621,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,22,Condoms,53131622,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,23,Hair removal or depilatory products,53131623,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,24,Disposable personal wipes,53131624,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,25,Hair or beard nets,53131625,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,26,Hand sanitizer,53131626,,
53,Apparel & Luggage & Personal Care Products,13,Personal care products,16,Bath & body,27,Hand cleaner,53131627,,
90,Travel & Food & Lodging & Entertainment Services,10,Restaurants & catering,18,Carryout & takeaway services,01,Professionally prepared carryout meals,90101801,,
90,Travel & Food & Lodging & Entertainment Services,10,Restaurants & catering,18,Carryout & takeaway services,02,Delivered meals services,90101802,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,15,Hotels & motels & inns,01,Hotels,90111501,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,15,Hotels & motels & inns,02,Lodges or resorts,90111502,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,15,Hotels & motels & inns,03,Bed & breakfast inns,90111503,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,15,Hotels & motels & inns,04,Cottage rental services,90111504,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,16,Meeting facilities,01,Conference centers,90111601,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,16,Meeting facilities,02,Videoconferencing facilities,90111602,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,16,Meeting facilities,03,Meeting or banquet rooms,90111603,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,17,Camping & wilderness facilities,01,Campsites,90111701,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,17,Camping & wilderness facilities,02,Government owned parks,90111702,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,17,Camping & wilderness facilities,03,Recreational vehicle campsite facilities,90111703,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,18,Hotel rooms,01,Single room,90111801,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,18,Hotel rooms,02,Double room,90111802,,
90,Travel & Food & Lodging & Entertainment Services,11,Hotels & lodging & meeting facilities,18,Hotel rooms,03,Suite,90111803,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,15,Travel agents,01,Tour arrangement services,90121501,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,15,Travel agents,02,Travel agencies,90121502,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,15,Travel agents,03,Chartering services,90121503,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,16,Travel document assistance,01,Passport services,90121601,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,16,Travel document assistance,02,Visa or auxiliary document services,90121602,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,17,Guides & interpreters,01,Area or tour guides,90121701,,
90,Travel & Food & Lodging & Entertainment Services,12,Travel facilitation,17,Guides & interpreters,02,Interpreters,90121702,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,15,Live performances,01,Theatrical performances or plays,90131501,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,15,Live performances,02,Dance performances,90131502,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,15,Live performances,03,Opera,90131503,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,15,Live performances,04,Concerts,90131504,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,16,Taped or motion picture performances,01,Motion pictures,90131601,,
90,Travel & Food & Lodging & Entertainment Services,13,Performing arts,16,Taped or motion picture performances,02,Videotaped entertainment,90131602,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,15,Professional sporting events,01,League play,90141501,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,15,Professional sporting events,02,Competitive events,90141502,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,15,Professional sporting events,03,Exhibitions,90141503,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,16,Sports event promotion & sponsorship,01,Company sponsored professional sports events,90141601,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,16,Sports event promotion & sponsorship,02,Company sponsored amateur sports events,90141602,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,16,Sports event promotion & sponsorship,03,Sporting event promotion services,90141603,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,17,Amateur & recreational sports,01,Youth competitive sports leagues,90141701,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,17,Amateur & recreational sports,02,Adult sports leagues,90141702,,
90,Travel & Food & Lodging & Entertainment Services,14,Commercial sports,17,Amateur & recreational sports,03,Youth sports,90141703,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,15,Tourist attractions,01,Museums,90151501,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,15,Tourist attractions,02,Historical or cultural sites,90151502,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,15,Tourist attractions,03,Zoological gardens,90151503,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,16,Travelling shows,01,Circuses,90151601,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,16,Travelling shows,02,Touring companies,90151602,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,16,Travelling shows,03,Art exhibitions,90151603,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,17,Amusement parks,01,Theme parks,90151701,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,17,Amusement parks,02,Water parks,90151702,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,17,Amusement parks,03,Miniature golf courses,90151703,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,18,Carnivals & fairs,01,Travelling carnivals,90151801,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,18,Carnivals & fairs,02,Fair organization or management services,90151802,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,18,Carnivals & fairs,03,Fair stands creation or construction,90151803,,
